timestamp,overall_score,composition_score,revitalization_score,duration_score,deep_sleep_in_minutes,resting_heart_rate,restlessness,day_of_week,year,month,hour,day_of_week_encoded
2024-02-17 17:17:30,78,15,19,44,86,54,0.0791007493755204,Saturday,2024,2,17,2
2024-02-17 18:24:30,74,22,17,35,83,70,0.1121605667060212,Saturday,2024,2,18,2
2024-02-17 18:47:00,87,21,20,46,133,67,0.1226330027051397,Saturday,2024,2,18,2
2024-02-17 21:47:00,83,19,22,42,90,63,0.1108923884514435,Saturday,2024,2,21,2
2024-02-18 13:18:00,80,20,22,38,70,50,0.0554765291607396,Sunday,2024,2,13,3
2024-02-18 13:44:00,86,20,23,43,94,68,0.0566666666666666,Sunday,2024,2,13,3
2024-02-18 14:21:30,67,18,16,33,26,53,0.0593342981186685,Sunday,2024,2,14,3
2024-02-18 15:02:00,73,18,18,37,45,50,0.0782918149466192,Sunday,2024,2,15,3
2024-02-18 15:15:00,73,16,22,35,14,49,0.0588876772082878,Sunday,2024,2,15,3
2024-02-18 15:28:00,78,16,20,42,71,53,0.0859140859140859,Sunday,2024,2,15,3
2024-02-18 15:35:00,76,19,18,39,56,48,0.2060843964671246,Sunday,2024,2,15,3
2024-02-18 15:52:00,89,22,22,45,103,70,0.0919540229885057,Sunday,2024,2,15,3
2024-02-18 16:31:00,87,18,23,46,92,56,0.0596745027124773,Sunday,2024,2,16,3
2024-02-18 17:41:30,73,19,17,37,112,66,0.1075740944017563,Sunday,2024,2,17,3
2024-02-18 22:54:30,78,16,21,41,99,61,0.1334824757643549,Sunday,2024,2,22,3
2024-02-19 11:47:00,77,21,18,38,57,60,0.114975845410628,Monday,2024,2,11,1
2024-02-19 13:18:30,77,22,17,38,98,48,0.0331210191082802,Monday,2024,2,13,1
2024-02-19 13:47:00,78,18,22,38,59,68,0.0773006134969325,Monday,2024,2,13,1
2024-02-19 14:10:00,80,21,21,38,84,68,0.0665083135391924,Monday,2024,2,14,1
2024-02-19 15:02:00,79,21,19,39,69,54,0.0558789289871944,Monday,2024,2,15,1
2024-02-19 15:28:00,76,17,17,42,42,50,0.0588832487309644,Monday,2024,2,15,1
2024-02-19 15:39:00,70,16,19,35,39,51,0.0783460282916213,Monday,2024,2,15,1
2024-02-19 15:40:00,84,22,20,42,64,49,0.0577915376676986,Monday,2024,2,15,1
2024-02-19 15:43:30,72,20,15,37,56,48,0.1928982725527831,Monday,2024,2,15,1
2024-02-19 16:10:00,83,20,18,45,89,56,0.0652765185856754,Monday,2024,2,16,1
2024-02-19 19:07:00,84,23,20,41,115,68,0.1131554737810487,Monday,2024,2,19,1
2024-02-19 19:19:30,54,13,18,23,24,60,0.195505617977528,Monday,2024,2,19,1
2024-02-20 13:01:00,79,21,22,36,79,49,0.0661478599221789,Tuesday,2024,2,13,5
2024-02-20 14:10:30,76,20,14,42,58,60,0.080547112462006,Tuesday,2024,2,14,5
2024-02-20 14:47:00,89,21,22,46,79,67,0.064034151547492,Tuesday,2024,2,14,5
2024-02-20 15:04:00,71,17,19,35,66,50,0.0674157303370786,Tuesday,2024,2,15,5
2024-02-20 15:22:30,80,23,20,37,109,67,0.0854788877445932,Tuesday,2024,2,15,5
2024-02-20 15:26:00,74,20,19,35,54,48,0.1810783316378433,Tuesday,2024,2,15,5
2024-02-20 15:35:00,85,22,22,41,103,60,0.0844490216271884,Tuesday,2024,2,15,5
2024-02-20 15:42:30,74,19,15,40,83,50,0.0764818355640535,Tuesday,2024,2,15,5
2024-02-20 16:16:30,89,22,20,47,85,49,0.0479323308270676,Tuesday,2024,2,16,5
2024-02-20 16:21:00,83,16,21,46,68,58,0.0671015843429636,Tuesday,2024,2,16,5
2024-02-20 19:35:00,86,22,20,44,127,67,0.1122715404699739,Tuesday,2024,2,19,5
2024-02-21 11:49:00,70,19,17,34,14,47,0.1991924629878869,Wednesday,2024,2,11,6
2024-02-21 13:20:30,81,21,20,40,52,48,0.0438489646772229,Wednesday,2024,2,13,6
2024-02-21 13:27:00,81,21,16,44,69,61,0.0823737821080602,Wednesday,2024,2,13,6
2024-02-21 13:27:00,79,17,23,39,57,68,0.0389610389610389,Wednesday,2024,2,13,6
2024-02-21 15:22:30,76,16,20,40,54,50,0.0583058305830583,Wednesday,2024,2,15,6
2024-02-21 15:27:30,77,20,18,39,134,67,0.0980926430517711,Wednesday,2024,2,15,6
2024-02-21 15:32:00,77,18,17,42,90,52,0.0715025906735751,Wednesday,2024,2,15,6
2024-02-21 15:34:00,72,20,16,36,95,55,0.0616174582798459,Wednesday,2024,2,15,6
2024-02-21 15:39:30,85,22,22,41,80,50,0.0522749273959341,Wednesday,2024,2,15,6
2024-02-21 15:57:00,78,17,24,37,88,59,0.0527983104540654,Wednesday,2024,2,15,6
2024-02-21 19:28:30,68,17,20,31,62,67,0.0851688693098384,Wednesday,2024,2,19,6
2024-02-21 21:47:30,82,18,21,43,115,59,0.128440366972477,Wednesday,2024,2,21,6
2024-02-22 12:02:30,68,17,15,36,54,61,0.0941176470588235,Thursday,2024,2,12,4
2024-02-22 13:30:00,79,21,21,37,72,48,0.0445859872611464,Thursday,2024,2,13,4
2024-02-22 13:53:00,91,22,23,46,88,68,0.0442286947141316,Thursday,2024,2,13,4
2024-02-22 14:25:30,76,22,21,33,96,58,0.0502923976608187,Thursday,2024,2,14,4
2024-02-22 15:08:00,65,20,16,29,58,47,0.2201453790238837,Thursday,2024,2,15,4
2024-02-22 15:10:00,89,23,20,46,115,67,0.0918273645546372,Thursday,2024,2,15,4
2024-02-22 15:36:00,75,19,16,40,73,52,0.081081081081081,Thursday,2024,2,15,4
2024-02-22 15:43:00,72,19,20,33,59,50,0.0969609261939218,Thursday,2024,2,15,4
2024-02-22 16:33:30,89,22,22,45,70,50,0.0580589254766031,Thursday,2024,2,16,4
2024-02-22 19:50:00,86,24,20,42,134,69,0.1106758080313418,Thursday,2024,2,19,4
2024-02-23 02:20:00,75,17,21,37,106,57,0.1138659320477502,Friday,2024,2,2,0
2024-02-23 11:46:00,75,20,18,37,34,62,0.0548271752085816,Friday,2024,2,11,0
2024-02-23 13:46:00,87,21,22,44,79,68,0.0435865504358655,Friday,2024,2,13,0
2024-02-23 14:30:30,80,17,22,41,84,48,0.067778936392075,Friday,2024,2,14,0
2024-02-23 15:15:00,62,19,11,32,81,47,0.1732729331823329,Friday,2024,2,15,0
2024-02-23 15:16:30,67,16,14,37,5,50,0.0871261378413524,Friday,2024,2,15,0
2024-02-23 15:18:00,84,20,21,43,21,49,0.0643153526970954,Friday,2024,2,15,0
2024-02-23 15:31:30,81,17,23,41,64,58,0.0494450050454086,Friday,2024,2,15,0
2024-02-23 16:30:00,88,23,20,45,124,67,0.0984540276647681,Friday,2024,2,16,0
2024-02-23 18:12:30,82,19,18,45,112,52,0.0799347471451876,Friday,2024,2,18,0
2024-02-23 20:09:30,83,21,22,40,82,68,0.0899241603466955,Friday,2024,2,20,0
2024-02-24 12:49:30,71,21,16,34,63,61,0.1129744042365401,Saturday,2024,2,12,2
2024-02-24 13:50:30,75,16,23,36,25,67,0.0529801324503311,Saturday,2024,2,13,2
2024-02-24 14:19:00,80,22,17,41,91,47,0.0383747178329571,Saturday,2024,2,14,2
2024-02-24 14:45:00,59,18,14,27,29,49,0.1003937007874015,Saturday,2024,2,14,2
2024-02-24 15:56:00,77,20,21,36,68,59,0.0414746543778801,Saturday,2024,2,15,2
2024-02-24 16:11:00,62,16,14,32,55,51,0.0569620253164556,Saturday,2024,2,16,2
2024-02-24 16:48:30,84,22,19,43,96,66,0.0836431226765799,Saturday,2024,2,16,2
2024-02-24 17:01:00,90,22,22,46,77,49,0.0444078947368421,Saturday,2024,2,17,2
2024-02-24 18:27:00,79,16,17,46,72,53,0.0796178343949044,Saturday,2024,2,18,2
2024-02-24 19:57:30,76,20,17,39,105,58,0.1129476584022038,Saturday,2024,2,19,2
2024-02-24 21:13:30,83,20,23,40,96,68,0.0931372549019607,Saturday,2024,2,21,2
2024-02-25 11:48:00,68,21,15,32,54,61,0.0789074355083459,Sunday,2024,2,11,3
2024-02-25 13:10:00,74,18,20,36,93,47,0.0500582072176949,Sunday,2024,2,13,3
2024-02-25 13:51:30,77,21,21,35,46,51,0.134020618556701,Sunday,2024,2,13,3
2024-02-25 13:59:30,88,21,21,46,62,66,0.077069457659372,Sunday,2024,2,13,3
2024-02-25 14:50:30,78,19,20,39,34,53,0.1364734299516908,Sunday,2024,2,14,3
2024-02-25 15:23:00,73,18,21,34,73,59,0.0915395284327323,Sunday,2024,2,15,3
2024-02-25 15:39:00,72,16,20,36,48,53,0.0697674418604651,Sunday,2024,2,15,3
2024-02-25 16:10:00,87,22,20,45,68,49,0.0561998215878679,Sunday,2024,2,16,3
2024-02-25 16:30:00,88,20,24,44,125,57,0.0549450549450549,Sunday,2024,2,16,3
2024-02-25 17:32:00,90,22,22,46,91,67,0.0849420849420849,Sunday,2024,2,17,3
2024-02-25 21:32:30,89,22,21,46,139,66,0.1119333950046253,Sunday,2024,2,21,3
2024-02-26 00:00:00,88,23,21,44,116,60,0.1151079136690647,Monday,2024,2,0,1
